"case","event","startTime","completeTime","enddate_planned","enddate","responsible","channel","startdate","department","deadline","group","addedCost","cost","org:resource","org:group"
"case_100891","T10 Determine necessity to stop indication","2011/02/10 08:33:03.566","2011/02/10 08:33:03.566","2011/03/28 23:00:00.020","2011/03/23 23:00:00.010","Resource01","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource01","Group 1"
"case_100892","Confirmation of receipt","2011/02/16 14:22:10.836","2011/02/16 14:22:10.836","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource01","EMPTY"
"case_100892","T02 Check confirmation of receipt","2011/02/16 14:22:23.873","2011/02/16 14:22:23.873","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource01","Group 4"
"case_100892","T04 Determine confirmation of receipt","2011/02/16 14:22:38.402","2011/02/16 14:22:38.402","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource01","Group 3"
"case_100892","T05 Print and send confirmation of receipt","2011/02/16 14:22:48.748","2011/02/16 14:22:48.748","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource01","Group 2"
"case_100892","T06 Determine necessity of stop advice","2011/03/01 09:16:07.490","2011/03/01 09:16:07.490","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource07","Group 1"
"case_100892","T10 Determine necessity to stop indication","2011/03/01 09:16:31.090","2011/03/01 09:16:31.090","2011/03/28 23:00:00.020","2011/04/12 12:55:18.788","Resource07","Internet","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource07","Group 1"
"case_100893","Confirmation of receipt","2011/03/10 08:42:52.622","2011/03/10 08:42:52.622","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","EMPTY"
"case_100893","T02 Check confirmation of receipt","2011/03/10 08:43:13.264","2011/03/10 08:43:13.264","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 4"
"case_100893","T03 Adjust confirmation of receipt","2011/03/10 08:43:27.281","2011/03/10 08:43:27.281","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 1"
"case_100893","T02 Check confirmation of receipt","2011/03/10 08:43:46.648","2011/03/10 08:43:46.648","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 4"
"case_100893","T04 Determine confirmation of receipt","2011/03/10 08:44:17.616","2011/03/10 08:44:17.616","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 3"
"case_100893","T05 Print and send confirmation of receipt","2011/03/10 08:44:30.725","2011/03/10 08:44:30.725","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 2"
"case_100893","T06 Determine necessity of stop advice","2011/03/10 08:44:54.788","2011/03/10 08:44:54.788","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 1"
"case_100893","T10 Determine necessity to stop indication","2011/03/10 08:45:27.170","2011/03/10 08:45:27.170","2011/03/29 23:00:00.020","2011/05/16 08:48:44.730","Resource09","e-mail","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource09","Group 1"
"case_100894","Confirmation of receipt","2011/03/10 17:06:48.012","2011/03/10 17:06:48.012","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource06","EMPTY"
"case_100894","T06 Determine necessity of stop advice","2011/03/10 17:52:50.554","2011/03/10 17:52:50.554","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource06","Group 1"
"case_100894","T10 Determine necessity to stop indication","2011/03/10 17:53:06.918","2011/03/10 17:53:06.918","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource06","Group 1"
"case_100894","T02 Check confirmation of receipt","2011/03/11 09:06:25.650","2011/03/11 09:06:25.650","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource10","Group 4"
"case_100894","T04 Determine confirmation of receipt","2011/03/11 09:06:38.077","2011/03/11 09:06:38.077","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource10","Group 3"
"case_100894","T05 Print and send confirmation of receipt","2011/03/11 10:02:53.089","2011/03/11 10:02:53.089","2011/03/29 23:00:00.020","2011/03/17 09:36:27.613","Resource06","Internet","2011/02/01 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","admin1","Group 2"
"case_100895","Confirmation of receipt","2011/02/17 11:00:30.436","2011/02/17 11:00:30.436","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","EMPTY"
"case_100895","T02 Check confirmation of receipt","2011/02/17 11:00:44.323","2011/02/17 11:00:44.323","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","Group 4"
"case_100895","T04 Determine confirmation of receipt","2011/02/17 11:01:00.905","2011/02/17 11:01:00.905","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","Group 3"
"case_100895","T05 Print and send confirmation of receipt","2011/02/17 11:01:12.016","2011/02/17 11:01:12.016","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","Group 2"
"case_100895","T06 Determine necessity of stop advice","2011/02/17 11:01:42.241","2011/02/17 11:01:42.241","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","Group 1"
"case_100895","T10 Determine necessity to stop indication","2011/02/17 11:02:04.663","2011/02/17 11:02:04.663","2011/03/29 23:00:00.020","2011/03/08 15:52:32.517","Resource11","Internet","2011/02/02 23:00:00.010","General","2011/03/29 23:00:00.000",,,"<1000","Resource01","Group 1"
"case_100896","Confirmation of receipt","2011/02/23 09:33:49.721","2011/02/23 09:33:49.721","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","EMPTY"
"case_100896","T02 Check confirmation of receipt","2011/02/23 09:34:09.992","2011/02/23 09:34:09.992","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 4"
"case_100896","T04 Determine confirmation of receipt","2011/02/23 09:34:41.492","2011/02/23 09:34:41.492","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 3"
"case_100896","T06 Determine necessity of stop advice","2011/02/23 09:37:17.249","2011/02/23 09:37:17.249","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 1"
"case_100896","T07-1 Draft intern advice aspect 1","2011/02/23 09:37:58.680","2011/02/23 09:37:58.680","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 13"
"case_100896","T06 Determine necessity of stop advice","2011/02/23 09:38:16.373","2011/02/23 09:38:16.373","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 1"
"case_100896","T07-1 Draft intern advice aspect 1","2011/02/23 09:39:05.733","2011/02/23 09:39:05.733","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 13"
"case_100896","T06 Determine necessity of stop advice","2011/02/23 09:39:20.688","2011/02/23 09:39:20.688","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 1"
"case_100896","T10 Determine necessity to stop indication","2011/02/23 09:39:41.643","2011/02/23 09:39:41.643","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","Resource05","Group 1"
"case_100896","T05 Print and send confirmation of receipt","2011/02/24 11:05:59.893","2011/02/24 11:05:59.893","2011/03/27 23:00:00.020","2011/04/21 11:15:07.155","Resource05","Desk","2011/01/30 23:00:00.010","General","2011/04/27 23:00:00.000",,,"<1000","admin1","Group 2"
"case_100897","Confirmation of receipt","2011/02/15 12:54:11.090","2011/02/15 12:54:11.090","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","Resource23","EMPTY"
"case_100897","T02 Check confirmation of receipt","2011/02/16 12:38:55.940","2011/02/16 12:38:55.940","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","Resource23","EMPTY"
"case_100897","T06 Determine necessity of stop advice","2011/02/16 12:52:04.901","2011/02/16 12:52:04.901","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","Resource23","Group 1"
"case_100897","T04 Determine confirmation of receipt","2011/02/16 13:58:18.910","2011/02/16 13:58:18.910","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","Resource10","Group 3"
"case_100897","T10 Determine necessity to stop indication","2011/02/16 14:26:24.365","2011/02/16 14:26:24.365","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","Resource23","Group 1"
"case_100897","T05 Print and send confirmation of receipt","2011/02/17 14:10:30.022","2011/02/17 14:10:30.022","2011/06/09 00:06:40.020","2011/06/16 09:00:31.852","Resource23","Internet","2011/02/03 00:06:40.010","General","2011/06/09 00:06:40.000",,,"<1000","admin1","Group 2"
"case_100898","Confirmation of receipt","2011/02/24 09:33:47.626","2011/02/24 09:33:47.626","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","Resource14","EMPTY"
"case_100898","T06 Determine necessity of stop advice","2011/02/24 09:37:49.302","2011/02/24 09:37:49.302","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","Resource14","Group 1"
"case_100898","T10 Determine necessity to stop indication","2011/02/24 09:38:30.115","2011/02/24 09:38:30.115","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","Resource14","Group 1"
"case_100898","T02 Check confirmation of receipt","2011/02/24 09:43:13.869","2011/02/24 09:43:13.869","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","Resource18","EMPTY"
"case_100898","T04 Determine confirmation of receipt","2011/02/24 09:43:58.366","2011/02/24 09:43:58.366","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","Resource18","EMPTY"
"case_100898","T05 Print and send confirmation of receipt","2011/02/24 12:47:34.219","2011/02/24 12:47:34.219","2011/03/25 00:06:40.010","2011/04/20 08:52:55.437","Resource14","Internet","2011/01/28 00:06:40.010","General","2011/03/25 00:06:40.000",,,"<1000","admin1","Group 2"
"case_100899","Confirmation of receipt","2011/02/11 13:44:32.645","2011/02/11 13:44:32.645","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","EMPTY"
"case_100899","T06 Determine necessity of stop advice","2011/02/11 13:45:15.718","2011/02/11 13:45:15.718","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","Group 1"
"case_100899","T10 Determine necessity to stop indication","2011/02/11 13:45:33.317","2011/02/11 13:45:33.317","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","Group 1"
"case_100899","T02 Check confirmation of receipt","2011/02/11 14:13:30.857","2011/02/11 14:13:30.857","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","Group 4"
"case_100899","T04 Determine confirmation of receipt","2011/02/11 14:16:23.241","2011/02/11 14:16:23.241","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","Group 3"
"case_100899","T05 Print and send confirmation of receipt","2011/02/11 14:16:34.253","2011/02/11 14:16:34.253","2011/03/28 23:00:00.020","2011/02/23 15:30:01.646","Resource18","Desk","2011/01/31 23:00:00.010","General","2011/03/28 23:00:00.000",,,"<1000","Resource18","Group 2"
"case_100900","Confirmation of receipt","2011/02/17 11:43:42.612","2011/02/17 11:43:42.612","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","EMPTY"
"case_100900","T02 Check confirmation of receipt","2011/02/17 11:43:57.835","2011/02/17 11:43:57.835","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","Group 4"
"case_100900","T04 Determine confirmation of receipt","2011/02/17 11:44:10.561","2011/02/17 11:44:10.561","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","Group 3"
"case_100900","T05 Print and send confirmation of receipt","2011/02/17 11:44:20.053","2011/02/17 11:44:20.053","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","Group 2"
"case_100900","T06 Determine necessity of stop advice","2011/02/17 11:44:30.601","2011/02/17 11:44:30.601","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","Group 1"
"case_100900","T10 Determine necessity to stop indication","2011/02/17 11:44:44.909","2011/02/17 11:44:44.909","2011/03/31 23:00:00.020","2011/04/01 08:42:43.367","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource01","Group 1"
"case_100901","Confirmation of receipt","2011/02/10 11:06:34.506","2011/02/10 11:06:34.506","2011/03/31 23:00:00.020","2011/03/11 11:31:00.801","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource07","EMPTY"
"case_100901","T02 Check confirmation of receipt","2011/02/10 11:06:49.852","2011/02/10 11:06:49.852","2011/03/31 23:00:00.020","2011/03/11 11:31:00.801","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource07","Group 4"
"case_100901","T04 Determine confirmation of receipt","2011/02/10 11:07:01.894","2011/02/10 11:07:01.894","2011/03/31 23:00:00.020","2011/03/11 11:31:00.801","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource07","Group 3"
"case_100901","T05 Print and send confirmation of receipt","2011/02/10 11:07:13.399","2011/02/10 11:07:13.399","2011/03/31 23:00:00.020","2011/03/11 11:31:00.801","Resource07","Desk","2011/02/03 23:00:00.010","General","2011/03/31 23:00:00.000",,,"<1000","Resource07","Group 2"
